date,A,B,C,D,E,F,Target
2016-8-13 22:00,3.155,3.92,4.685,132.822,130.423,6.658,9.975595
2016-8-13 22:15,2.543,2.441,2.084,121.087,126.347,6.431,2.785814
2016-8-13 22:30,0.743,2.186,2.543,112.236,112.769,6.397,1.966487
2016-8-13 22:45,2.135,2.594,3.104,84.277,85.615,6.473,1.422227
2016-8-13 23:00,1.982,1.829,3.206,111.462,94.559,6.094,0.864321
2016-8-13 23:15,1.778,2.747,3.563,159.584,136.376,6.444,0.933038
2016-8-13 23:30,0.372,0.571,3.002,149.969,152.59,6.353,1.127987
2016-8-13 23:45,1.982,1.727,1.931,109.096,149.935,6.178,4.242633
2016-8-14 0:00,2.645,2.9,4.226,144.672,169.59,6.538,8.600078
2016-8-14 0:15,2.288,3.869,5.246,170.218,177.436,6.955,10.79022
2016-8-14 0:30,2.747,3.818,4.175,181.674,189.142,7.066,16.40666
2016-8-14 0:45,3.053,4.787,5.093,192.357,189.464,7.189,20.983135
2016-8-14 1:00,2.39,3.41,5.399,178.625,190.444,7.558,34.342896
2016-8-14 1:15,3.257,4.838,5.96,197.494,201.011,8.285,40.25815
2016-8-14 1:30,3.359,4.787,5.144,207.238,213.778,9.559,35.959167
2016-8-14 1:45,1.587,3.41,4.634,189.415,225.111,9.533,26.101887
2016-8-14 2:00,1.379,0.877,1.3,330.428,301.823,16.401,21.298683
2016-8-14 2:15,0.372,0,0.869,316.303,24.894,23.656,15.929118
2016-8-14 2:30,0.924,0,0.223,95.475,26.492,21.174,11.607129
2016-8-14 2:45,0.669,0,0.149,95.524,111.819,21.058,8.639895
2016-8-14 3:00,0.297,0,0.149,95.552,119.084,21.128,5.771795
2016-8-14 3:15,1.523,0,0,164.896,120.908,21.008,3.457688
2016-8-14 3:30,2.441,0,0,150.622,118.062,21.022,2.887254
2016-8-14 3:45,1.982,1.727,1.041,149.803,132.591,21.099,1.948218
2016-8-14 4:00,3.308,1.931,1.88,144.01,131.717,6.328,1.252582
2016-8-14 4:15,3.053,2.339,2.594,152.974,148.603,6.426,1.069082
2016-8-14 4:30,3.461,1.625,1.398,147.236,162.736,6.425,0.712658
2016-8-14 4:45,3.716,2.543,0.869,130.061,135.158,6.514,1.25324
2016-8-14 5:00,3.818,3.461,3.155,121.924,133.198,6.69,1.688955
2016-8-14 5:15,3.308,3.257,2.798,132.838,155.447,6.436,2.88668
2016-8-14 5:30,2.951,3.614,3.563,156.53,157.507,6.671,3.558757
2016-8-14 5:45,1.602,3.053,3.818,156.139,161.505,6.5,5.282689
2016-8-14 6:00,1.982,3.461,4.379,150.498,164.522,6.644,3.244765
2016-8-14 6:15,2.696,3.512,2.951,150.741,160.792,6.48,1.85238
2016-8-14 6:30,3.308,3.818,4.022,138.318,159.814,6.636,1.703129
2016-8-14 6:45,2.645,3.869,4.277,147.19,160.424,6.537,1.416185
2016-8-14 7:00,2.951,4.175,4.022,141.989,157.739,6.548,1.870908
2016-8-14 7:15,3.461,4.889,4.634,145.04,153.645,6.558,1.05136
2016-8-14 7:30,3.971,3.971,3.359,136.466,148.79,6.277,0.848867
2016-8-14 7:45,4.583,5.246,3.563,148.758,149.721,6.438,1.981802
2016-8-14 8:00,4.736,5.144,3.767,144.145,149.692,6.28,3.369936
2016-8-14 8:15,3.461,4.583,4.226,146.312,151.835,6.569,2.384326
2016-8-14 8:30,4.175,4.175,3.665,141.858,155.059,6.551,1.344117
2016-8-14 8:45,4.022,3.563,1.908,140.216,152.713,6.273,1.40444
2016-8-14 9:00,3.155,3.308,3.104,130.439,154.834,6.431,1.127205
2016-8-14 9:15,3.002,3.563,3.359,153.732,165.712,6.487,3.147934
2016-8-14 9:30,3.818,3.665,2.492,157.279,166.281,6.487,5.58988
2016-8-14 9:45,3.002,3.512,3.716,163.08,168.348,6.536,4.594832
2016-8-14 10:00,1.555,1.249,1.806,91.3,112.038,6.271,3.497674
2016-8-14 10:15,2.594,2.339,2.135,82.248,92.126,6.462,1.260055
2016-8-14 10:30,2.237,2.237,1.982,54.249,65.388,6.356,1.081045
2016-8-14 10:45,2.492,2.339,1.982,63.237,70.677,6.476,1.020537
2016-8-14 11:00,1.88,1.829,2.288,91.124,95.077,6.706,0.984374
2016-8-14 11:15,2.798,2.594,2.849,97.672,100.651,6.766,0.983128
2016-8-14 11:30,2.084,1.982,2.441,91.043,92.885,6.786,0.941311
2016-8-14 11:45,1.982,1.653,2.237,66.766,68.793,6.628,0.879992
2016-8-14 12:00,0.92,0.348,1.574,86.657,82.604,6.851,0.865967
2016-8-14 12:15,1.653,1.198,1.727,90.47,81.283,6.294,0.896552
2016-8-14 12:30,1.629,0.998,1.625,76.914,78.723,6.028,0.916696
2016-8-14 12:45,1.068,0.274,1.175,16.685,33.474,3.63,0.864316
2016-8-14 13:00,1.077,1.003,1.931,56.383,56.986,4.646,0.873239
2016-8-14 13:15,1.147,1.049,1.908,66.087,54.896,5.077,0.853015
2016-8-14 13:30,0.822,0.525,1.398,50.614,45.957,4.058,0.768542
2016-8-14 13:45,2.084,1.81,2.747,84.426,81.149,6.425,0.726358
2016-8-14 14:00,2.288,1.88,2.492,49.774,50.164,5.321,1.336852
2016-8-14 14:15,0.896,0.52,1.449,59.93,111.409,3.124,2.346809
2016-8-14 14:30,1.587,1.536,1.61,79.569,69.507,6.402,3.49384
2016-8-14 14:45,2.645,2.645,3.308,47.266,53.415,5.045,4.282014
2016-8-14 15:00,2.214,2.01,2.696,57.258,54.459,4.795,4.170581
2016-8-14 15:15,2.367,2.269,2.747,49.912,47.739,4.145,5.465187
2016-8-14 15:30,3.41,3.41,3.869,67.053,65.613,5.476,5.35824
2016-8-14 15:45,2.084,1.857,2.39,30.369,33.998,3.663,4.076583
2016-8-14 16:00,2.798,2.9,3.563,49.223,50.083,4.938,4.234182
2016-8-14 16:15,3.257,3.132,3.461,46.807,50.448,5.249,4.082204
2016-8-14 16:30,3.563,3.512,3.665,51.174,50.789,5.018,6.001615
2016-8-14 16:45,3.716,3.971,4.073,56.74,57.95,5.312,8.798333
2016-8-14 17:00,4.175,4.328,4.736,57.809,58.979,6.079,10.484296
2016-8-14 17:15,3.971,4.175,4.379,60.518,64.019,6.495,14.001088
2016-8-14 17:30,4.889,5.042,5.144,69.658,68.486,7.812,20.67809
2016-8-14 17:45,4.889,5.144,5.297,68.707,68.351,6.972,24.135632
2016-8-14 18:00,4.43,4.787,5.093,65.21,66.257,8.001,27.67098
2016-8-14 18:15,5.093,4.838,5.297,63.22,61.205,6.067,36.497917
2016-8-14 18:30,4.838,5.654,6.368,60.901,60.675,6.948,41.569656
2016-8-14 18:45,4.889,5.297,5.603,68.294,67.318,11.572,41.395382
2016-8-14 19:00,4.736,5.45,5.96,73.129,69.53,7.714,47.325302
2016-8-14 19:15,4.991,5.858,7.286,73.126,71.312,7.036,51.306747
2016-8-14 19:30,5.654,7.031,8.306,76.504,72.057,6.236,57.264477
2016-8-14 19:45,5.603,7.082,8.204,77.886,75.512,6.378,60.609776
2016-8-14 20:00,5.807,6.878,8.306,78.27,74.251,6.35,56.162548
2016-8-14 20:15,3.716,5.195,6.827,91.808,84.454,6.733,45.45068
2016-8-14 20:30,2.9,3.308,4.685,110.738,98.97,7.43,35.04354
2016-8-14 20:45,2.849,3.563,4.838,104.947,98.351,7.105,32.673588
2016-8-14 21:00,2.696,3.512,4.481,97.004,90.063,6.819,29.37016
2016-8-14 21:15,3.665,4.838,6.266,81.615,78.88,8.698,30.924234
2016-8-14 21:30,4.889,6.317,8.561,79.675,77.402,6.581,36.99053
2016-8-14 21:45,2.696,4.022,5.909,105.517,87.48,7.593,42.789043
2016-8-14 22:00,4.379,5.144,6.113,86.391,81.557,6.984,49.49612
2016-8-14 22:15,3.359,3.716,4.838,99.694,90.999,6.863,65.69463
2016-8-14 22:30,3.665,3.767,4.94,92.995,88.892,6.908,118.135216
2016-8-14 22:45,3.104,3.869,5.348,103.489,98.674,6.547,135.51375
2016-8-14 23:00,2.339,2.696,3.971,119.517,111.256,6.447,139.30586
2016-8-14 23:15,3.359,4.124,5.603,114.286,102.446,6.751,164.82233
2016-8-14 23:30,2.39,3.053,4.43,102.402,96.969,6.648,157.01006
2016-8-14 23:45,2.951,3.512,4.736,90.337,85.39,6.397,137.36026
2016-8-15 0:00,1.045,2.339,3.869,95.939,92.944,6.554,162.95805
2016-8-15 0:15,3.92,5.195,6.827,91.966,91.229,6.714,184.85796
2016-8-15 0:30,4.838,6.674,7.847,99.382,96.496,6.282,189.72581
2016-8-15 0:45,4.073,5.501,7.643,91.204,88.698,6.683,196.27718
2016-8-15 1:00,6.929,7.847,9.071,94.524,91.605,6.505,196.18843
2016-8-15 1:15,5.858,6.368,7.49,93.966,87.834,6.434,197.38629
2016-8-15 1:30,5.654,6.572,7.898,94.853,89.196,6.363,195.88748
2016-8-15 1:45,7.49,8.765,10.193,97.521,92.548,6.6,196.11443
2016-8-15 2:00,6.266,7.49,8.816,90.36,91.866,6.75,196.32515
2016-8-15 2:15,9.53,10.703,11.927,84.706,83.71,6.854,196.07973
2016-8-15 2:30,8.969,10.754,12.743,83.049,79.303,6.909,195.71194
2016-8-15 2:45,9.53,10.652,12.845,83.606,78.472,6.968,195.94876
2016-8-15 3:00,10.193,11.468,12.284,83.675,79.918,6.787,195.9328
2016-8-15 3:15,9.326,10.601,11.825,89.186,86.438,6.664,195.89917
2016-8-15 3:30,10.142,11.723,13.202,88.858,90.343,6.569,196.11452
2016-8-15 3:45,9.377,11.213,12.59,89.966,87.756,6.523,195.97874
2016-8-15 4:00,10.397,10.907,12.437,92.953,89.796,6.595,196.02325
2016-8-15 4:15,9.836,11.06,12.743,90.48,92.814,6.561,196.00291
2016-8-15 4:30,9.785,11.366,12.284,92.277,87.672,6.861,196.05888
2016-8-15 4:45,8.969,10.244,11.825,96.836,90.351,6.528,195.50214
2016-8-15 5:00,8.714,10.193,11.621,93.585,91.182,6.545,195.3738
2016-8-15 5:15,8.714,10.091,10.754,95.802,91.018,6.932,195.28378
2016-8-15 5:30,7.949,8.969,10.142,94.292,88.744,6.644,195.08672
2016-8-15 5:45,6.317,7.388,9.02,92.489,90.414,6.926,195.16743
2016-8-15 6:00,6.266,7.643,9.275,87.3,83.906,7.116,195.6217
2016-8-15 6:15,5.246,6.47,7.745,93.609,88.284,6.482,196.76729
2016-8-15 6:30,4.226,5.501,6.776,100.146,90.443,6.72,196.2546
2016-8-15 6:45,3.92,4.991,6.164,91.595,85.575,7.035,197.14995
2016-8-15 7:00,2.418,3.614,5.195,89.878,81.542,6.69,195.9541
2016-8-15 7:15,2.9,2.798,4.022,116.784,96.608,6.261,194.74669
2016-8-15 7:30,3.869,4.379,5.246,105.322,98.278,6.718,194.75893
2016-8-15 7:45,4.787,5.297,5.705,93.039,89.655,6.54,196.54022
2016-8-15 8:00,4.481,4.94,5.501,86.349,83.286,6.597,195.3023
2016-8-15 8:15,4.43,4.634,5.144,63.935,69.277,6.234,194.95903
2016-8-15 8:30,6.113,7.235,8.459,66.581,67.96,6.361,195.65904
2016-8-15 8:45,6.113,7.082,8.51,71.658,69.235,6.696,196.64935
2016-8-15 9:00,8.714,10.193,11.366,70.037,65.432,6.487,196.27367
2016-8-15 9:15,9.224,10.499,11.978,72.974,67.892,6.49,196.55826
2016-8-15 9:30,9.734,10.856,12.539,61.651,68.696,6.116,195.85944
2016-8-15 9:45,7.286,8.102,9.428,65.862,68.986,6.047,196.33221
2016-8-15 10:00,8.153,8.867,9.836,65.412,69.822,6.023,196.5563
2016-8-15 10:15,8.612,9.377,10.448,63.912,69.32,6.29,195.38991
2016-8-15 10:30,9.785,10.805,11.723,67.506,70.591,6.018,187.67525
2016-8-15 10:45,10.04,10.652,11.111,67.246,68.965,6.065,191.97275
2016-8-15 11:00,8.459,9.02,10.091,67.404,73.223,6.039,192.145
2016-8-15 11:15,8.969,10.142,10.754,67.447,71.032,5.933,189.31403
2016-8-15 11:30,9.428,10.244,10.397,69.818,69.011,6.148,194.48334
2016-8-15 11:45,9.683,10.193,10.805,65.222,67.254,5.858,194.02646
2016-8-15 12:00,11.162,12.284,12.998,63.893,68.576,5.819,194.08714
2016-8-15 12:15,11.417,12.131,12.794,59.347,60.906,5.418,181.9327
2016-8-15 12:30,10.907,12.233,12.896,55.015,55.838,5.016,169.0546
2016-8-15 12:45,10.499,11.162,11.774,52.392,52.186,4.425,146.59111
2016-8-15 13:00,12.029,12.896,13.457,60.598,57.145,5.258,155.71779
2016-8-15 13:15,11.57,13.151,12.998,54.14,48.744,4.434,184.76558
2016-8-15 13:30,11.315,11.468,13.151,56.406,56.783,5.132,171.81044
2016-8-15 13:45,11.723,12.743,12.539,56.143,54.467,4.731,158.92737
2016-8-15 14:00,11.519,12.845,13.304,59.644,60.065,5.722,146.50037
2016-8-15 14:15,11.672,12.437,12.743,61.364,61.152,5.462,137.50015
2016-8-15 14:30,13.355,13.661,13.865,60.248,60.081,5.482,129.2564
2016-8-15 14:45,11.825,12.284,13.253,55.296,55.139,4.902,125.98331
2016-8-15 15:00,12.182,13.355,14.528,58.559,55.433,5.251,117.071495
2016-8-15 15:15,12.029,13.202,13.355,60.394,60.325,5.222,115.63269
2016-8-15 15:30,13.202,14.222,14.681,61.058,62.574,5.86,110.9307
2016-8-15 15:45,12.233,13.406,13.253,55.424,54.105,4.945,113.72985
2016-8-15 16:00,11.519,12.998,13.559,55.467,54.544,4.916,116.46412
2016-8-15 16:15,11.213,12.182,12.845,53.084,51.852,4.711,114.00214
2016-8-15 16:30,12.233,13.406,14.018,50.598,51.858,4.604,112.67596
2016-8-15 16:45,12.692,13.865,14.987,58.091,55.253,5.07,112.5662
2016-8-15 17:00,12.998,13.865,14.834,56.88,53.852,5.101,112.71211
2016-8-15 17:15,12.284,12.998,14.324,53.765,54.572,5.287,112.056496
2016-8-15 17:30,11.723,12.029,13.457,58.711,57.929,5.284,111.89133
2016-8-15 17:45,12.539,14.273,15.752,60.002,57.541,5.196,112.96236
2016-8-15 18:00,11.621,12.386,14.477,57.346,54.68,5.17,117.83096
2016-8-15 18:15,11.927,13.559,14.273,58.675,55.927,5.202,121.5129
2016-8-15 18:30,11.57,13.202,13.763,56.405,56.376,5.521,129.03687
2016-8-15 18:45,12.794,13.712,14.579,60.93,58.304,5.162,148.94281
2016-8-15 19:00,9.785,11.06,12.386,59.618,54.387,5.202,169.2592
2016-8-15 19:15,9.53,10.55,11.264,56.913,57.526,5.012,191.93245
2016-8-15 19:30,10.142,11.009,12.233,55.273,52.492,5.257,196.50749
2016-8-15 19:45,9.938,11.06,12.59,56.184,51.318,5.3,177.21622
2016-8-15 20:00,9.785,11.162,11.927,52.034,50.774,4.844,188.65851
2016-8-15 20:15,9.53,10.703,11.468,47.052,47.154,4.393,190.78123
2016-8-15 20:30,9.02,10.193,10.805,56.124,50.431,4.864,192.93018
2016-8-15 20:45,10.04,11.417,11.723,54.749,53.462,5.142,192.65775
2016-8-15 21:00,10.499,11.519,12.692,54.749,53.676,5.315,191.23625
2016-8-15 21:15,10.295,10.652,12.335,51.825,51.401,4.684,190.51593
2016-8-15 21:30,10.193,11.213,11.978,53.791,51.732,5.18,191.16826
2016-8-15 21:45,10.295,11.111,12.386,53.356,50.338,5.131,195.57622
2016-8-15 22:00,9.53,11.009,12.233,56.016,55.238,5.542,196.13596
2016-8-15 22:15,10.397,10.907,12.437,57.018,55.369,5.511,195.73518
2016-8-15 22:30,9.938,11.162,11.723,59.549,54.496,5.304,195.7499
2016-8-15 22:45,9.275,10.346,11.876,56.245,55.072,4.887,195.15341
2016-8-15 23:00,9.683,10.601,11.519,56.973,54.761,5.032,197.1606
2016-8-15 23:15,9.377,9.938,11.519,60.02,56.903,5.26,191.97185
2016-8-15 23:30,8.255,9.122,10.55,58.316,59.282,5.709,178.75868
2016-8-15 23:45,7.286,7.949,9.326,66.898,60.668,5.89,164.30496
2016-8-16 0:00,8.357,8.816,10.193,70.163,62.672,6.695,169.57446
2016-8-16 0:15,8.102,9.479,10.193,64.923,61.486,5.907,176.91118
2016-8-16 0:30,8.204,9.275,10.958,63.927,59.818,5.441,162.92087
2016-8-16 0:45,8.459,9.581,10.091,63.154,59.296,5.586,149.95729
2016-8-16 1:00,7.235,7.898,9.377,74.244,65.983,6.401,145.71133
2016-8-16 1:15,6.827,8.102,8.918,69.595,62.61,5.988,129.21677
2016-8-16 1:30,7.796,9.428,10.754,62.946,62.959,6.689,119.36539
2016-8-16 1:45,7.439,8.459,9.479,67.791,61.633,5.995,108.408325
2016-8-16 2:00,5.654,6.725,8.357,80.274,73.916,6.564,118.1075
2016-8-16 2:15,6.062,7.031,8.153,74.263,68.426,6.157,145.64351
2016-8-16 2:30,7.49,8.969,9.734,61.06,58.056,5.503,156.77603
2016-8-16 2:45,7.796,8.204,9.581,65.126,64.351,5.738,164.0231
2016-8-16 3:00,8.765,9.428,10.703,68.551,66.194,6.128,155.45601
2016-8-16 3:15,8.051,8.969,9.989,69.995,65.843,6.504,146.47195
2016-8-16 3:30,7.286,7.898,8.867,77.989,72.51,6.971,148.51701
2016-8-16 3:45,8.051,8.357,8.867,70.01,67.978,6.279,158.47256
2016-8-16 4:00,7.949,8.765,9.581,63.837,61.57,5.848,157.02522
2016-8-16 4:15,6.878,7.949,8.867,59.928,58.466,5.694,158.2946
2016-8-16 4:30,7.694,8.357,9.581,58.099,58.846,5.382,144.66559
2016-8-16 4:45,6.929,7.643,9.173,62.637,59.344,5.392,155.3444
2016-8-16 5:00,7.643,8.765,10.346,63.068,59.126,5.576,147.20505
2016-8-16 5:15,8.663,9.581,9.887,65.018,62.716,5.902,149.68399
2016-8-16 5:30,7.796,8.561,9.224,64.904,62.154,5.736,147.86809
2016-8-16 5:45,7.133,8.102,8.969,70.809,66.955,6.181,149.0543
2016-8-16 6:00,7.235,7.745,8.969,70.215,68.656,6.267,128.8979
2016-8-16 6:15,6.776,7.745,8.867,75.994,69.912,6.333,119.92326
2016-8-16 6:30,6.776,6.98,7.898,74.594,67.304,6.17,124.37162
2016-8-16 6:45,6.572,7.541,8.612,69.944,67.532,6.371,115.77288
2016-8-16 7:00,5.909,6.929,7.694,76.545,73.406,6.4,96.623665
2016-8-16 7:15,5.552,6.47,7.235,81.874,76.683,6.599,95.39335
2016-8-16 7:30,5.45,5.96,6.776,85.682,82.76,6.791,84.52641
2016-8-16 7:45,4.532,4.94,5.756,89.396,84.988,6.513,85.223076
2016-8-16 8:00,4.481,4.736,5.654,94.97,86.485,7.122,105.895004
2016-8-16 8:15,5.45,6.215,7.031,74.204,73.217,6.481,110.4619
2016-8-16 8:30,5.909,6.827,8.153,66.418,64.075,6.141,108.635994
2016-8-16 8:45,5.858,6.623,7.847,73.936,69.705,6.428,106.48114
2016-8-16 9:00,6.419,6.929,7.796,76.062,68.889,6.409,98.008194
2016-8-16 9:15,5.96,6.572,7.337,74.69,72.114,6.304,85.7055
2016-8-16 9:30,4.838,5.246,5.909,75.461,73.607,6.362,76.0737
2016-8-16 9:45,5.807,5.603,6.368,72.001,67.498,5.958,79.83026
2016-8-16 10:00,6.878,7.796,8,62.535,60.255,5.868,78.40259
2016-8-16 10:15,7.082,7.388,7.898,62.89,62.892,5.87,73.94548
2016-8-16 10:30,7.184,7.388,7.796,69.533,65.383,6.176,80.32601
2016-8-16 10:45,7.337,6.827,7.745,58.082,56.561,5.495,88.114494
2016-8-16 11:00,6.776,7.235,7.745,64.972,63.926,6.038,80.18715
2016-8-16 11:15,6.215,6.572,7.082,58.25,57.407,5.792,68.515816
2016-8-16 11:30,5.603,5.96,6.521,61.771,60.382,5.864,57.85055
2016-8-16 11:45,5.195,5.654,5.654,60.265,58.418,5.731,50.61226
2016-8-16 12:00,5.093,5.297,5.552,60.458,58.942,5.505,46.98109
2016-8-16 12:15,5.093,5.195,5.654,57.654,59.752,5.378,42.049103
2016-8-16 12:30,6.266,6.215,6.419,48.585,47.019,4.531,48.8933
2016-8-16 12:45,5.552,5.858,6.164,45.664,46.527,4.82,55.75643
2016-8-16 13:00,6.623,6.521,6.98,51.503,52.282,5.025,68.68929
2016-8-16 13:15,6.725,6.98,6.98,58.876,58.59,5.598,51.42868
2016-8-16 13:30,4.889,5.144,5.705,58.801,58.508,5.816,35.83853
2016-8-16 13:45,3.971,4.175,4.481,69.878,62.28,5.612,37.43901
2016-8-16 14:00,5.909,6.062,6.776,50.179,47.712,4.626,53.82804
2016-8-16 14:15,7.949,8.102,7.541,41.387,41.12,3.904,98.18959
2016-8-16 14:30,8.918,9.53,9.734,37.846,40.052,3.696,118.65415
2016-8-16 14:45,7.898,8.153,8.153,49.352,47.152,4.706,115.604965
2016-8-16 15:00,7.796,7.949,8.102,42.716,42.427,3.87,102.01039
2016-8-16 15:15,6.011,6.776,7.235,45.618,42.9,4.208,90.9784
2016-8-16 15:30,7.541,7.388,7.796,58.032,53.662,5.177,87.384224
2016-8-16 15:45,7.847,8.102,8.306,40.295,40.375,3.752,88.344055
2016-8-16 16:00,7.286,7.694,7.694,51.35,50.601,4.674,100.97894
2016-8-16 16:15,6.827,7.031,7.49,51.329,48.372,4.54,109.42959
2016-8-16 16:30,7.592,8,8.051,46.35,44.144,4.031,119.65185
2016-8-16 16:45,8,8,9.224,40.116,42.51,4.097,135.89474
2016-8-16 17:00,8.306,8.612,9.071,49.429,48.769,4.892,158.19391
2016-8-16 17:15,8.969,9.581,10.244,46.652,47.466,4.476,183.29602
2016-8-16 17:30,9.02,9.632,9.836,48.561,45.012,4.334,193.96304
2016-8-16 17:45,9.683,9.989,9.989,54.915,54.292,4.656,195.85251
2016-8-16 18:00,8.663,9.887,10.091,46.784,48.629,4.484,197.41371
2016-8-16 18:15,8.969,9.632,9.683,51.571,50.342,4.711,196.09285
2016-8-16 18:30,8.867,9.581,9.938,49.474,50.941,4.571,195.73604
2016-8-16 18:45,8.306,9.122,10.907,52.031,53.353,5.297,193.1548
2016-8-16 19:00,7.949,9.071,10.397,51.954,51.862,5.173,193.85735
2016-8-16 19:15,7.847,9.122,9.989,53.884,53.76,5.611,197.01016
2016-8-16 19:30,8.969,10.244,11.111,57.864,58.67,5.777,194.88713
2016-8-16 19:45,7.694,8.612,10.499,56.167,53.844,5.184,192.76804
2016-8-16 20:00,8.102,9.377,10.091,54.62,54.584,5.22,188.92567
2016-8-16 20:15,8.663,9.173,9.989,53.216,52.913,4.872,179.09541
2016-8-16 20:30,7.49,9.02,9.275,50.906,49.445,4.67,183.3121
2016-8-16 20:45,7.745,9.173,9.683,50.113,50.389,5.112,190.78415
2016-8-16 21:00,8.561,9.785,10.244,53.092,52.051,5.118,178.0378
2016-8-16 21:15,7.847,8.714,9.326,56.381,53.326,4.964,160.70941
2016-8-16 21:30,8,9.173,9.887,55.881,54.063,5.181,148.99028
2016-8-16 21:45,8.459,9.887,10.55,56.644,53.795,5.036,149.5249
2016-8-16 22:00,7.643,8.153,9.785,61.006,57.882,5.647,129.47134
2016-8-16 22:15,7.235,8.714,9.887,59.745,56.916,5.554,102.55927
2016-8-16 22:30,5.756,6.98,7.898,73.356,70.526,6.294,73.0314
2016-8-16 22:45,5.399,5.603,6.623,74.757,74.973,7.07,48.84879
2016-8-16 23:00,3.563,4.073,4.991,85.297,82.843,6.604,46.366673
2016-8-16 23:15,4.226,4.94,5.807,78.244,75.557,6.678,39.03097
2016-8-16 23:30,3.818,4.532,5.603,64.214,64.983,6.174,28.14301
2016-8-16 23:45,1.931,2.543,3.206,90.52,83.468,6.513,19.128231
2016-8-17 0:00,1.931,2.288,3.104,59.144,58.5,5.859,16.192045
2016-8-17 0:15,1.755,2.339,3.104,61.599,62.697,5.684,18.638254
2016-8-17 0:30,1.88,2.543,3.512,60.036,62.122,5.638,21.58536
2016-8-17 0:45,1.727,2.237,3.359,74.406,67.885,6.088,19.671898
2016-8-17 1:00,2.492,2.645,3.206,115.374,107.839,6.404,23.326117
2016-8-17 1:15,3.665,3.665,4.481,98.096,89.498,6.893,20.552135
2016-8-17 1:30,1.931,2.339,3.053,109.417,117.106,6.796,20.301811
2016-8-17 1:45,2.237,2.849,3.257,114.311,107.169,6.539,19.010014
2016-8-17 2:00,2.339,2.543,3.257,120.463,133.632,6.658,12.416768
2016-8-17 2:15,2.849,2.747,3.563,125.309,126.552,6.613,13.200455
2016-8-17 2:30,2.645,2.441,3.053,109.963,119.659,6.94,18.471674
2016-8-17 2:45,1.982,1.982,3.053,117.994,112.108,6.458,22.704023
2016-8-17 3:00,2.39,2.186,2.849,143.494,143.354,6.742,25.25551
2016-8-17 3:15,2.849,2.339,3.359,128.862,138.95,6.764,27.382444
2016-8-17 3:30,3.002,2.798,3.818,129.119,126.532,6.859,29.094427
2016-8-17 3:45,3.002,3.155,4.379,128.835,112.23,7.03,25.418226
2016-8-17 4:00,3.104,3.716,4.787,127.262,114.41,6.831,17.82147
2016-8-17 4:15,1.88,2.543,3.971,130.102,112.686,6.557,11.446152
2016-8-17 4:30,0,0.595,2.339,125.664,116.746,6.249,8.783544
2016-8-17 4:45,1.296,1.143,2.492,125.631,125.379,6.536,5.745304
2016-8-17 5:00,0.149,1.574,1.88,125.339,99.737,6.503,4.189384
2016-8-17 5:15,1.472,1.931,2.135,96.168,88.742,6.791,3.148237
2016-8-17 5:30,1.676,1.676,2.543,93.918,86.044,6.58,3.875758
2016-8-17 5:45,1.574,1.37,3.053,122.719,101.543,6.286,5.145156
2016-8-17 6:00,1.602,1.421,3.563,140.081,99.006,6.605,7.752712
2016-8-17 6:15,0,0.794,2.492,139.983,89.502,6.671,10.797732
2016-8-17 6:30,0.595,0.818,2.39,115.314,90.016,6.7,13.387742
2016-8-17 6:45,1.37,1.88,2.696,114.115,89.679,6.39,13.175511
2016-8-17 7:00,1.523,2.084,3.614,114.055,89.898,7.058,13.37832
2016-8-17 7:15,1.041,2.237,2.594,113.525,90.103,6.728,13.87235
2016-8-17 7:30,1.88,2.492,4.328,136.83,110.475,6.819,11.926341
2016-8-17 7:45,2.186,2.645,4.481,143.797,117.908,7.808,10.615936
2016-8-17 8:00,2.798,3.104,4.991,144.006,115.443,7.456,7.398534
2016-8-17 8:15,3.002,3.104,4.328,148.176,121.87,7.609,5.389807
2016-8-17 8:30,2.951,3.104,4.175,143.526,124.674,7.573,4.358449
2016-8-17 8:45,0.947,2.186,2.543,165.865,138.415,6.633,3.023574
2016-8-17 9:00,0.794,3.002,2.696,150.658,120.947,6.184,1.881297
2016-8-17 9:15,1.982,2.288,1.88,139.739,123.704,6.355,1.508069
2016-8-17 9:30,2.492,1.472,2.696,126.506,127.832,6.612,1.228171
2016-8-17 9:45,0.845,0.669,3.257,122.146,145.657,6.576,0.829053
2016-8-17 10:00,1.602,2.39,2.645,110.65,133.921,6.932,0.841619
2016-8-17 10:15,2.033,2.543,3.053,100.718,131.239,6.561,0.912165
2016-8-17 10:30,2.441,1.982,2.798,98.498,110.082,7.135,1.024364
2016-8-17 10:45,1.727,1.523,1.88,101.675,110.959,6.72,1.053779
2016-8-17 11:00,1.982,1.676,2.543,101.743,112.063,6.65,0.980148
2016-8-17 11:15,1.88,1.323,2.186,96.432,95.23,6.5,0.985296
2016-8-17 11:30,1.88,1.574,2.135,82.068,95.288,7.134,0.923114
2016-8-17 11:45,1.147,0.52,1.37,109.267,104.278,6.522,0.920992
2016-8-17 12:00,0.423,0,1.143,107.924,94.206,6.364,0.858077
2016-8-17 12:15,0.52,0.223,0.971,72.741,68.262,5.616,2.141145
2016-8-17 12:30,0.297,0.372,0.947,33.421,158.341,3.698,5.089165
2016-8-17 12:45,0.669,0.571,1.602,185.67,219.874,37.784,7.090524
2016-8-17 13:00,0.399,0.074,0.622,182.856,339.504,6.223,8.609971
2016-8-17 13:15,1.128,1.23,1.88,313.554,320.992,21.48,11.055253
