date,hight,lowt,meant,sidu,fallrain,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,Target
2014/11/1,31.3,22.9,26.2,78,0,696452.0924,5120.247647,-38467.35367,9130.322154,6008.793935,23674.44084,697148.659
2014/11/2,25.9,22.7,24.3,77,1.2,694480.5536,-252.6839229,-61829.06285,-36975.37259,-2673.730842,-26120.94752,550662.0647
2014/11/3,22.6,19.5,20.4,56,0,692813.8706,-4946.317277,-39925.11143,6630.882527,-8252.88545,23059.99873,651101.9441
2014/11/4,24.4,19.9,21.6,58,0,691486.9206,-8752.138457,10905.45611,33495.16534,-4239.198907,-15703.77148,696254.5293
2014/11/5,25.4,21.4,23.3,72,0,690383.6687,-11727.9472,52696.51584,-21714.13028,3871.347761,5106.575023,714213.3611
2014/11/6,23.9,21.2,22.4,84,0.1,689365.6568,-14024.37906,54571.19775,-23831.30246,6424.227003,6432.639451,719206.9467
2014/11/7,22.3,17.7,19.8,85,1,688356.9179,-15754.79403,15875.33786,32382.40992,1489.802646,-16609.00864,705693.5588
2014/11/8,20.2,16.9,18.2,94,9.9,687337.7793,-16984.91309,-33790.81548,9467.862207,-4044.281014,23426.64492,669008.511
2014/11/9,22.5,18.5,19.8,77,0,686245.3992,-17840.75088,-57316.78329,-36688.25698,-4010.266886,-25546.11575,554945.7058
2014/11/10,23.4,18.6,20.5,82,0,684968.877,-18495.39237,-37714.3818,7038.573436,325.9037213,22784.69545,665954.3068
2014/11/11,22.8,19.5,20.7,87,1.7,683557.1605,-18913.34306,10029.39649,34216.62228,3684.430201,-15385.80718,700296.3823
2014/11/12,20.7,17.8,19.5,87,0.6,682079.5548,-19011.75431,50163.06636,-22302.93555,2956.935456,4934.687868,698845.2111
2014/11/13,19.6,17.4,18.5,73,0,680602.031,-18708.16063,52769.76901,-24790.93282,-365.3813828,6525.639843,695074.6737
2014/11/14,21.7,17.2,18.8,71,0,679135.0507,-17992.07208,15914.36585,33526.34434,-2890.727866,-16765.62059,691577.2196
2014/11/15,25.6,18.2,21.1,67,0,677666.424,-16888.33182,-32879.93129,10236.62063,-2657.542282,23749.8086,657235.8582
2014/11/16,26.5,17.7,21.8,69,0,676245.136,-15355.88097,-57020.77082,-38320.26148,-50.66345843,-26018.59377,529910.8073
2014/11/17,23.5,17,20.1,62,0,674993.4134,-13288.61092,-38353.48629,6490.925061,2675.462284,22928.5993,649529.668
2014/11/18,22.7,15.1,18.6,64,0,673864.1492,-10807.0268,8730.238896,35248.97396,2564.797875,-15364.98489,688717.6506
2014/11/19,23.2,16.7,19.4,60,0,672846.5097,-8022.629052,48667.93272,-22090.61581,-562.2489664,4746.002461,690811.9154
2014/11/20,24.8,15.9,19.9,64,0,671917.3587,-5079.945439,51556.90296,-25533.39555,-3514.434742,6652.108127,693069.9648
2014/11/21,26.1,17.1,21.1,72,0,671056.0493,-2133.176318,15571.50669,33204.25908,-2853.486933,-16643.77632,694591.4892
2014/11/22,27.8,18,22.3,74,0,670256.4166,674.2686656,-31878.76843,10827.63878,1148.405125,23176.26912,672841.5033
2014/11/23,28.5,19.2,23.1,75,0,669483.1463,3162.564905,-55080.37649,-38026.10631,4137.997579,-25103.7644,562946.7906
2014/11/24,28.5,19.4,23.4,75,0,668613.0826,5061.106047,-36922.32531,5837.053994,2351.557166,22083.3323,679753.0881
2014/11/25,27.7,19.5,23.4,79,0,667514.58,6129.839099,8763.720967,35779.03045,-2321.166663,-14507.99339,713183.9902
2014/11/26,26.8,19,22.5,76,0,666180.1323,6340.697422,48093.36462,-20918.38103,-3874.716322,4332.375913,709068.7505
2014/11/27,27.7,19.7,23,76,0,664676.673,5823.974658,52201.00852,-26477.08897,81.83943519,6665.135556,708107.25
2014/11/28,26.9,21.6,23.6,80,0,663061.169,4754.233642,18207.41349,32288.89894,4580.899041,-16125.45363,711520.0761
2014/11/29,28.2,22.6,24.8,81,0,661357.2974,3306.923793,-28876.19824,12534.95016,3379.412675,22300.04671,677386.1117
2014/11/30,28.3,23,25.2,82,0,659603.5078,1708.053588,-54471.04404,-37343.53473,-2471.921319,-23833.29332,534048.5186
2014/12/1,25.6,16.5,19.9,70,0.3,658031.9628,415.184077,-39647.79794,3759.364971,-5281.014257,20504.78398,619117.0202
2014/12/2,16.5,12.4,13.9,82,3.6,656784.9343,-259.8955033,4167.411728,34701.17499,-1551.632419,-13589.36519,671865.6256
2014/12/3,17.9,12.8,15.1,92,6,655731.3975,-393.1397198,43544.81707,-19599.8266,3173.898163,4075.066974,679606.8422
2014/12/4,16.7,10,13.4,79,8.4,654794.5251,-60.31671371,49126.97014,-25354.23929,2876.004284,6008.217398,688031.0267
2014/12/5,18,11.6,14,48,0,653867.0235,596.9831638,17571.2119,30750.69157,-1183.578212,-14803.46073,687039.9632
2014/12/6,19.2,12.4,15.2,55,0,652932.5531,1527.834108,-26263.25367,11213.61933,-2715.445155,20757.13965,656269.4684
2014/12/7,16.8,13.4,14.7,76,0.7,652013.4582,2715.55634,-48877.65402,-35329.60655,312.8480521,-22815.31469,551321.8237
2014/12/8,19.6,11.9,14.9,81,3.2,651038.6038,4027.376474,-33901.41358,4701.963676,2802.810414,20636.77063,651209.4297
2014/12/9,22.7,15.4,18.2,64,0,650028.2596,5430.994541,6365.685186,32954.02449,698.9051632,-14527.10928,682177.3117
2014/12/10,23.1,16.2,19.4,66,0,648979.8854,6866.839453,40778.71453,-19355.18874,-3044.943453,5635.389087,686464.0814
2014/12/11,20.1,15.3,17.1,60,0,647809.6797,8184.87663,43295.77891,-24048.30337,-2601.802199,4435.265655,685497.2376
2014/12/12,16.6,11,13.1,52,0,646494.1362,9328.772321,13012.36006,30363.74593,2544.321268,-13457.66103,687159.7212
2014/12/13,16.6,8.2,12.3,38,0,645194.0747,10480.48858,-25673.77293,10718.48278,5935.766866,19891.85301,658098.0672
2014/12/14,18.9,9.5,13.7,45,0,644077.9791,11830.7867,-42999.06974,-35458.74123,1734.263512,-22650.61336,535694.5293
2014/12/15,19,13.1,15.5,60,0,643308.3782,13507.34002,-27053.14897,4387.699824,-6662.439847,20719.27525,646812.8517
2014/12/16,17.5,13.9,15.8,44,0,642607.0378,15071.29652,7360.951433,32827.59356,-9491.276182,-14982.63049,673407.9036
2014/12/17,15.5,8.8,12.2,24,0,641903.6278,16295.94565,33058.95447,-18105.059,-702.4703847,6790.974737,681047.3674
2014/12/18,14.5,7.9,11.2,35,0,641151.8044,17000.59833,31796.45121,-24344.862,11659.4976,2219.640292,687913.3368
2014/12/19,13.1,9.5,11,79,4.7,640271.9382,17003.63564,7188.516159,28059.83824,12150.6627,-10147.69546,691404.6768
2014/12/20,18.1,7.5,12,67,0.1,639449.7049,16471.9964,-19436.92688,12472.86641,-2308.023103,15861.05809,648430.4604
2014/12/21,19.2,11,14.5,55,0,638885.5923,15597.68216,-27723.58112,-33131.861,-16497.40096,-18844.22931,546080.6142
2014/12/22,16.2,7.8,12.2,33,0,638539.7305,14260.34832,-14502.33267,438.6404894,-13413.16387,18247.14905,646219.1694
2014/12/23,13.4,9.3,11.4,63,0.8,638152.7895,12061.48858,6097.579783,32346.71795,5438.755282,-14593.00333,688842.4619
2014/12/24,20.3,10.4,14.3,79,0,637625.0057,8811.513358,17168.24445,-12524.58312,20259.53562,9004.332659,681196.0491
2014/12/25,18.7,15.7,17,81,0.6,636958.6374,4472.917044,12681.25375,-26979.30957,13312.22114,-2642.245438,683725.5935
2014/12/26,18.1,14.3,15.9,86,4.3,635509.9993,-1644.18649,-480.1180291,22149.30453,-10605.52663,-3035.475903,679045.4068
2014/12/27,16,13.2,14.3,96,11,633280.7583,-9329.287243,-7788.923385,20796.28619,-23095.94388,8853.90091,663636.1668
2014/12/28,14.5,11,12.6,87,4.8,630302.4277,-18120.98313,-1888.908282,-28251.15353,-6327.974457,-13196.57454,583535.3397
2014/12/29,18,7.4,11.8,64,0,626888.0857,-27069.37918,10695.99626,-11046.43561,22276.09777,16637.21547,643876.1376
2014/12/30,19.6,7.6,13.3,59,0,623377.7243,-35092.77743,15327.21908,32588.91886,27001.91828,-18325.96399,636221.1203
2014/12/31,21.3,9,14.6,62,0,620025.1404,-41190.12127,3428.190785,-31.69132068,-2370.933608,17836.5592,564521.3329
2015/1/1,20.1,11,15.6,44,0,617551.5673,-43870.89101,-16743.48363,-32843.55814,-32328.57688,-14692.87285,328177.1663
2015/1/2,19.6,9.3,14.1,42,0,617625.7861,-40884.86636,-26611.16755,9538.213854,-25127.14519,6284.713003,463446.3443
2015/1/3,20.8,10.1,14.5,67,0,619309.5721,-33514.06433,-20420.01609,22069.43382,6511.244819,1662.01831,569665.4856
2015/1/4,22.8,11.6,16.3,70,0,621565.7157,-23614.58295,-4040.521205,-16194.5557,24060.14812,-8426.534501,579139.4827
2015/1/5,23.9,16.8,19.7,77,0,624096.7118,-12363.40192,13237.03699,-10142.58156,13601.64468,12636.72482,644241.5321
2015/1/6,25.3,18.8,21.3,79,0,626543.1742,-1052.439291,22790.18083,15051.21544,-6480.200049,-14034.00702,670296.5377
2015/1/7,22.1,14.6,16.3,74,0,628520.5013,9046.373427,20436.70867,1630.105519,-13870.80201,13396.24109,679498.9568
2015/1/8,17.9,10.2,13.9,54,0,630020.9751,17214.76534,8284.67492,-7785.569553,-6001.979841,-10539.06946,674612.4615
2015/1/9,17.4,11.1,14,53,0,630759.6919,22607.86206,-7842.472955,1427.568422,3670.09084,7039.704515,680261.9127
2015/1/10,19.9,12,15.4,54,0,631024.0299,25245.61071,-19097.12789,1726.971434,7901.646646,-2400.083753,656996.309
