date,U10,V10,U100,V100,Target
20120407 5:00,3.08001691775948,0.708057744618751,4.14851329329285,0.92534286991541,0.193778774902951
20120407 6:00,3.10843722721652,0.921856830694659,4.23310297860832,1.20623097637955,0.0864551007380293
20120407 7:00,2.8832950882365,1.01641170905747,4.04896216703724,1.37695425209743,0.102433980654869
20120407 8:00,1.55553375579025,0.661830915196933,3.58228029771179,1.50193657469844,0.130532844393726
20120407 9:00,1.9383197987898,0.403380914338586,3.51150117326415,1.08962375787035,0.0880556326229253
20120407 10:00,1.52888971567427,0.0246360960075547,3.3256340415846,0.719830700277658,0.101306265391877
20120407 11:00,1.67632007098268,0.37291323131057,3.22953555554594,1.24681801928606,0.0681326945443492
20120407 12:00,1.26333744918502,0.72959524469028,3.24392155644993,2.19062782655662,0.0605206286200725
20120407 13:00,1.24335441909803,0.682317805508875,3.02237714252848,1.88332593026443,0.0378723791820589
20120407 14:00,1.70873698645712,0.471670548711727,2.77781512716064,1.09864310073847,0.0346771922504382
20120407 15:00,1.75536405666008,-0.69398098,2.81924680976413,-0.105439172,0.0526266291449051
20120407 16:00,1.36014412827307,-1.448318787,3.11157034813322,-1.520187525,0.0799736848129417
20120407 17:00,1.1989476855714,-1.523437385,3.388357006,-2.498141987,0.148200350894064
20120407 18:00,1.20250022425353,-1.61011269,3.54660301546989,-3.099861004,0.129687057420355
20120407 19:00,1.19983582024194,-1.583847446,3.75203510837888,-3.574020744,0.174795597439027
20120407 20:00,1.25623237182076,-1.578594397,3.98739008316816,-3.79692736,0.187482375733245
20120407 21:00,1.3215102701049,-1.640580373,4.10708161068936,-3.91289034,0.200639033808661
20120407 22:00,1.99249601369229,-2.400171229,4.05126392718188,-3.852976134,0.205807720872137
20120407 23:00,2.64660719853956,-2.361823973,4.02479368551854,-3.361421948,0.162484724232473
20120408 0:00,3.56138590918815,-2.148024887,5.09511215277543,-2.957484235,0.071421856169505
20120408 1:00,3.83827559325445,-2.049856879,5.77019239247274,-2.808920514,0.0931303418361045
20120408 2:00,5.41432754636864,-1.498736933,7.65485529601051,-2.120891074,0.377032227344133
20120408 3:00,5.77765555023272,-1.044534468,8.20032138018832,-1.491908937,0.528333799946567
20120408 4:00,5.84035964881881,-0.962285578,8.35309962696022,-1.311557936,0.536603689777845
20120408 5:00,5.85503507614747,-0.705585223,8.30058210463238,-1.050337804,0.677097995845081
20120408 6:00,5.21020569352456,-0.592951394,7.62322542460851,-0.824417689,0.640353337187284
20120408 7:00,4.73481079005981,-0.40278358,7.1422126632876,-0.463715688,0.704069153791231
20120408 8:00,3.56566841287662,-0.17489653,6.78413864741595,-0.012517277,0.724274021211682
20120408 9:00,3.56878138230997,0.0184145535921102,7.31229782082663,0.429695674097653,0.577201382423849
20120408 10:00,3.78579982280651,0.114808156318496,7.43822051640816,0.543939368410815,0.667700388646305
20120408 11:00,3.74666534993009,0.173482523195427,7.40480027492681,0.676795799437919,0.448172152067255
20120408 12:00,3.6079158551864,0.272495517300247,7.18995586540382,0.93929956895524,0.489239723442204
20120408 13:00,3.49318069607143,0.35264889348034,6.979288986,1.10809783639547,0.658302775134005
20120408 14:00,4.37103807627668,1.02268920808386,7.51878716997928,2.0862292416385,0.754064448374742
20120408 15:00,4.59739542507327,2.2632329649104,7.51938396000574,3.88973924736875,0.908373246946934
20120408 16:00,3.85828753961171,1.9557164170822,6.5448258468084,3.68307368799326,0.806409159752565
20120408 17:00,3.48962301671902,1.84203483125814,6.25418910392591,3.7074627912736,0.795977807775316
20120408 18:00,3.73421347219668,2.05787268084114,6.30670662625375,3.87690287722121,0.885912955314022
20120408 19:00,3.90676092078819,1.82736623953891,6.91423887318265,3.66831186232358,0.860821337537747
20120408 20:00,3.86629231815461,1.94419109501708,6.77100926683399,3.90514289154581,0.796729628473183
20120408 21:00,3.78980221207796,1.70477872302818,6.68328113294544,3.54764998293664,0.883187650268109
20120408 22:00,4.24162748983305,1.68277583544933,7.2066659861445,3.46549721399235,0.803026006597811
20120408 23:00,5.10080705343819,3.9244509771135,7.85895748505735,6.3215895718214,0.967578224596246
20120409 0:00,5.05767019129032,5.39078627076108,7.40002595471519,8.08338137457212,0.978949329822369
20120409 1:00,5.16783883577337,5.604679555,7.47179930884589,8.19335272662409,0.879710530837851
20120409 2:00,4.56137805645515,5.69631817272708,6.58344587343193,8.40478630503078,0.930739574408851
20120409 3:00,4.62753741419896,5.83891908267466,6.62600765362446,8.46880369404836,0.968517965218073
20120409 4:00,4.68190975993094,5.87772523193909,6.70667707422194,8.5269479281102,0.941922732352412
20120409 5:00,4.22715923199076,6.024066494,6.05043381218355,8.7495405009328,0.872756299343113
20120409 6:00,3.80967087105571,5.98339016849041,5.51742175093517,8.81590715193267,0.785828385139942
20120409 7:00,3.35035762878838,5.68790238132034,4.99232816042028,8.67318948650816,0.731228259019944
20120409 8:00,2.43363227522335,4.72476180921537,3.95253397222823,7.91613981271309,0.598721909233092
20120409 9:00,1.84123986508055,3.93928794458606,3.2081977232797,7.31061753677616,0.672399195928581
20120409 10:00,1.63287591080695,3.258543929,3.04438435998052,6.69041237344987,0.671177508076563
20120409 11:00,1.47508204032604,2.82092277542339,2.94540347581184,6.40086583413182,0.630861747929194
20120409 12:00,1.30854296738473,2.60959290232075,2.70141559633602,6.27341837159223,0.602762894712878
20120409 13:00,1.17052085898818,2.43660163451549,2.45742771686021,6.14185970058362,0.628324387009081
20120409 14:00,1.08991290587503,2.43473145864732,2.25055766894766,6.07842962706162,0.52354100850047
20120409 15:00,1.00398178604687,2.53618849949527,1.98281437727136,6.18708299374283,0.419697389554258
20120409 16:00,0.806644391397248,2.53852621933048,1.61708001026806,6.45959738368923,0.371487633088485
20120409 17:00,0.537064019900938,2.52870779602261,1.01626604336413,6.49189973594581,0.243586122203899
20120409 18:00,0.356456577784229,2.36272968772297,0.60994951385167,6.24875112077812,0.210130624119004
20120409 19:00,0.330220970403065,2.20516737083007,0.520866718099851,6.05082579876963,0.271778964845307
20120409 20:00,0.35227409,2.09061909890496,0.591638050280462,5.7971055046816,0.157879893748239
20120409 21:00,0.374327208898935,2.1715042052031,0.6604297647777,5.87874235856641,0.0889014164395346
20120409 22:00,0.291057672428284,3.1439956566489,0.255103044106927,5.88931403748674,0.0971713157410963
20120409 23:00,-0.460649513,5.31386720768734,-0.728766945,7.67886435250114,0.100648432014592
20120410 0:00,-0.623386324,5.30451632834652,-0.974239537,7.60427528456323,0.103279763419225
20120410 1:00,-0.22250318,4.97370318597497,-0.330675623,7.04933922271847,0.165679914320856
20120410 2:00,-0.084517882,4.1582825243061,-0.12696576,5.82151693566742,0.0600507446298576
20120410 3:00,0.0191595958731663,4.20634678678274,0.0111765551614009,5.80210876307676,0.126491870488734
20120410 4:00,-0.107138423,4.22431864144792,-0.192032792,5.83275324611464,0.123954512725383
20120410 5:00,0.0530904068724984,4.28283165663687,-0.01685232,5.93643374705947,0.27243679506583
20120410 6:00,0.263461435068358,4.24479819676405,0.280954482039391,6.02172755818157,0.193120946786935
20120410 7:00,0.245365002535381,4.19924163493837,0.290964794725031,6.18516480105026,0.123108726804266
20120410 8:00,-0.190834423,3.31945665656166,-0.399246265,6.14736993863687,0.153369041114302
20120410 9:00,-0.543714858,3.02313002964048,-1.146015591,6.11110730037538,0.0658772661228727
20120410 10:00,-0.696026498,2.50654369554375,-1.645029679,5.80772691830037,0.0296964545740323
20120410 11:00,-0.795179868,1.99079326166401,-2.162562845,5.28779218942434,0.047551919931726
20120410 12:00,-0.914314716,1.7797284568753,-2.538950602,4.82250678863253,0.0527206090997099
20120410 13:00,-0.84004394,1.88170828334747,-2.403310865,4.63557544210146,0.0423832360250117
20120410 14:00,-0.791786787,2.06560633108417,-2.006902482,4.56815757941813,0.0254675302297163
20120410 15:00,-1.662677603,1.56740980176111,-3.159589988,3.76578286520964,0.0341133346189421
20120410 16:00,-1.796138793,1.4119323614019,-3.699145842,3.45014468991947,0.0472699916421049
20120410 17:00,-1.531855476,1.99748046339989,-2.935358984,3.68457498515925,0.00628465391139542
20120410 18:00,-1.691707297,1.88964933540882,-2.796215638,3.31786267147262,0
20120410 19:00,-2.0600451,1.43784526812843,-3.173604426,2.84338392576945,0
20120410 20:00,-2.330360561,0.884479324484367,-3.508949901,2.28565433448003,0
20120410 21:00,-2.383518832,0.499965224671269,-3.412850899,1.84999193395817,0
20120410 22:00,-1.672102828,0.174800040264106,-2.913336296,1.41381879205235,0
20120410 23:00,-1.274358321,0.35953398821779,-1.943837512,0.668647112847903,0
20120411 0:00,-1.700001495,1.04455421603699,-2.291195363,1.39645358499755,0
20120411 1:00,-1.580595757,1.57589610334977,-2.09767659,2.04411847171595,7.63547015607678e-05
20120411 2:00,-1.322447438,1.64833425263659,-1.747181641,2.11244296464403,0
20120411 3:00,-1.147763383,1.55975703381954,-1.51514326,1.98289262740377,0
20120411 4:00,-0.969755529,1.46892785181224,-1.281642453,1.85556061785597,0.0163312892266124
20120411 5:00,-0.833110496,1.50908786203861,-1.107613667,1.90303283047484,0.159853395984603
20120411 6:00,-0.691664422,1.55262581705037,-0.922860418,1.97623764432636,0.205995673415969
20120411 7:00,-0.644761938,1.48656823013597,-0.937484686,2.06319608987119,0.273940413311978
20120411 8:00,-0.90032508,1.91706852667474,-1.534642284,2.80633586684873,0.227610180180017
20120411 9:00,-1.29031739,1.89755151235912,-2.262930815,3.19942353395446,0.0690724520022395
20120411 10:00,-1.155888222,1.79095858801996,-2.797691537,4.14043814110035,0.0402217844015783
20120411 11:00,-1.133729568,1.63031854711448,-3.073602721,4.31346770111303,0.0717977612571691
20120411 12:00,-1.312106733,1.39236110334327,-3.49380668,3.7788507272277,0.0816652545506681
20120411 13:00,-1.552897439,0.955480244432086,-4.00224372,2.80278654254078,0.091626725694464
20120411 14:00,-1.879368274,0.281017268948074,-4.424885057,1.16344237780525,0.14434733374192
20120411 15:00,-1.884169316,-0.398700287,-4.378574876,-0.558867243,0.169626911427804
20120411 16:00,-1.901896239,-0.77477814,-3.692696721,-1.550016056,0.148670233832025
20120411 17:00,-1.962463226,-0.904641351,-2.962945762,-1.8210957,0.14820035510308
20120411 18:00,-1.82027853,-1.093430932,-1.976295168,-2.229267995,0.12996898676223
20120411 19:00,-1.525937743,-1.440983917,-0.647924186,-2.718631084,0.0632459336659863
20120411 20:00,-1.098645033,-1.972822557,0.408435417931911,-3.122366724,0.0337374316357859
20120411 21:00,-0.544678684,-2.29935722,0.87738693550127,-3.629476435,0.0940701035030107
20120411 22:00,-0.028012736,-2.124454745,0.956357981079478,-4.355313256,0.148670235936533
20120411 23:00,0.537402250823036,-2.38380584,1.02265466131797,-4.16098775,0.217836665789069
20120412 0:00,1.34545449845447,-2.910765226,1.84746335957926,-4.063381331,0.146414808567311
20120412 1:00,2.06432989606918,-2.610476996,2.76485357550422,-3.573579576,0.0961375825374168
20120412 2:00,2.36018787672349,-2.340622428,3.12831572503447,-3.175301121,0.11775209035372
20120412 3:00,2.36352462086621,-2.145615582,3.11734162631677,-2.895701599,0.118879803512204
20120412 4:00,2.31977619766169,-1.953293857,3.05983734903601,-2.641044768,0.230523443031034
20120412 5:00,2.26935428617173,-1.798228172,3.01813577390875,-2.437882526,0.239451176762134
20120412 6:00,2.05839790648213,-1.594830327,2.78460695319608,-2.194087835,0.225354754915303
20120412 7:00,1.31652845875121,-0.933955148,2.59541349130291,-1.867419041,0.148294329796615
20120412 8:00,1.84336328395142,-1.486418604,2.5510781324834,-1.632474982,0.0791279009963325
20120412 9:00,0.946891357607915,-1.461245603,1.97779121547071,-1.24063335,0.0402217812448166
20120412 10:00,-0.047458397,-1.503871884,1.23857592584638,-1.275633578,0
20120412 11:00,-0.410792759,-2.139909702,0.846581119650107,-2.013052173,0
20120412 12:00,-0.444901699,-2.367137989,0.773713104164573,-3.1696689,0
20120412 13:00,-0.315510176,-2.512470113,0.880820307649334,-4.152491392,0
20120412 14:00,-0.154604959,-2.490317872,1.02523944677428,-4.963128855,0
20120412 15:00,-0.040414159,-2.434937271,1.08010994036278,-5.651466671,0.0273470546157827
20120412 16:00,-0.013349457,-2.42486807,0.9664182776474,-5.996239031,0.091438774202886
20120412 17:00,0.0437459429789699,-2.439971871,0.996706790108254,-6.023595531,0.11850389842454
20120412 18:00,0.104548836246272,-2.441314431,1.1578065592841,-5.984169987,0.155906393616384
20120412 19:00,0.201314416385087,-2.428560111,1.41196668558605,-6.180493104,0.146884687296256
20120412 20:00,0.307719479602865,-2.41513451,1.67007748742638,-6.324517031,0.148482281288193
20120412 21:00,0.349984905410624,-2.40137327,1.8298603647561,-6.369977097,0.179494406825811
20120412 22:00,0.401519064948154,-2.42117603,1.7587482050654,-6.136642244,0.229207777328717
20120412 23:00,0.72147575329987,-2.982030486,1.58184573373606,-5.249969803,0.231745130883052
20120413 0:00,1.30540597827548,-3.132397211,1.91940901029254,-4.468700348,0.169908838665172
20120413 1:00,2.06803830480204,-3.509593672,2.9310834101802,-4.872006891,0.225542705354627
20120413 2:00,2.22856989917246,-3.569543961,3.05234097043949,-4.912680903,0.379287657870117
20120413 3:00,2.02305062008936,-3.551350092,2.74843444362611,-4.866830199,0.345268295840202
20120413 4:00,1.81041098803015,-3.456503365,2.46130569244609,-4.74554769,0.281270553051141
20120413 5:00,1.64437730272364,-3.28231944,2.2656920810844,-4.532563772,0.660746159256075
20120413 6:00,1.41070026414411,-3.114398977,2.04338655394237,-4.450845984,0.620430394899692
20120413 7:00,0.553021382931167,-1.827406442,1.43862400497621,-4.16427908,0.4444131106609
20120413 8:00,-0.098490914,-2.454945791,0.72594985364094,-4.749984855,0.207217358111227
20120413 9:00,-0.573612649,-2.443015385,0.0872504403254883,-5.322009371,0.15355699260588
20120413 10:00,-0.751297821,-2.358309504,-0.445443936,-5.806769642,0.122732824873363
20120413 11:00,-0.70145535,-2.357414723,-0.684145926,-6.337010855,0.0597688163402366
20120413 12:00,-0.525064788,-2.444208426,-0.488151001,-6.8546801,0.0324217627767078
20120413 13:00,-0.402724178,-2.522352585,-0.273090423,-7.106119448,0.0124988236458777
20120413 14:00,-0.304333846,-2.552476859,0.00259893599352989,-7.166760702,0.0463302310274527
20120413 15:00,-0.302391931,-2.563214225,0.0563640806368007,-7.185618653,0.130062963560273
20120413 16:00,-0.278441653,-2.617497571,0.118899426179329,-7.308010453,0.202518553985711
20120413 17:00,-0.189760893,-2.658657472,0.256553448989405,-7.376046983,0.197819751964704
20120413 18:00,-0.015312246,-2.653587049,0.598972597143003,-7.295068722,0.235504178602932
20120413 19:00,0.130007685668781,-2.680728723,0.952831137773892,-7.268445732,0.368386422954906
20120413 20:00,0.106381059884425,-2.713835599,0.957025581682232,-7.301354706,0.286909114634548
20120413 21:00,0.0426215355074622,-2.623164514,0.839962465331281,-7.13791913,0.165304010285445
20120413 22:00,-0.007220935,-2.822700553,0.733957428375044,-6.691244524,0.13081477057884
20120413 23:00,0.0426215355074622,-3.510488452,0.582194821509642,-6.04046033,0.271966918441393
20120414 0:00,0.327759306959767,-3.726428799,0.671803395915093,-5.394483065,0.35654543163406
20120414 1:00,0.555709156773145,-4.017054143,0.948591128219743,-5.639963443,0.247063241634156
20120414 2:00,1.5811638651422,-4.646067828,2.32898054474661,-6.482972202,0.181749831038272
20120414 3:00,2.29463026116227,-4.90215625,3.27953472471869,-6.873932786,0.234846341016631
20120414 4:00,2.50333757030732,-4.70462634,3.57937646252337,-6.622754984,0.476083065366787
20120414 5:00,2.71051252035438,-4.359159136,3.95185067097638,-6.210952752,0.529837406617923
20120414 6:00,2.5456306814116,-3.764608117,4.02485561583317,-5.789089033,0.579550783434353
20120414 7:00,1.4260891244265,-2.37685543,3.3111950324372,-5.107064044,0.313504367493033
20120414 8:00,0.851760934503123,-2.138138433,2.92084206197844,-5.412861339,0.188704066742025
20120414 9:00,0.639988907162114,-2.316615812,2.75248371975768,-5.932105864,0.149891923788552
20120414 10:00,0.688411454658321,-2.298964203,2.87242041487955,-5.932824542,0.204116150082157
20120414 11:00,1.04514465266836,-1.978713583,3.58161130777409,-4.849418144,0.187952258671205
20120414 12:00,1.18275049966707,-1.852070294,3.87921820032805,-3.374691824,0.286533213755899
20120414 13:00,0.885166362839114,-1.837500712,3.70713511602275,-3.071769239,0.221971612283089
20120414 14:00,0.714768031143599,-2.055764257,3.60358728607282,-3.594247814,0.166337745593633
20120414 15:00,0.621600597986339,-2.183808469,3.48700285882702,-4.158769025,0.153838920895501
20120414 16:00,0.540692037612929,-2.234241637,3.33056369127676,-4.63417422,0.175171504631198
20120414 17:00,0.550805607659605,-2.25217343,3.20727472827881,-5.1900713,0.246123476810488
20120414 18:00,0.630794752574226,-2.285515358,3.12644782504451,-5.551925444,0.161732915109398
20120414 19:00,0.590953416026714,-2.282713516,2.92009711356154,-5.744531025,0.116906305484856
20120414 20:00,0.555096213133953,-2.322779866,2.75695341025912,-5.835443735,0.0987689107852876
20120414 21:00,0.5348690730406,-2.348837003,2.72492062833216,-5.854129351,0.0599567699363226
20120414 22:00,0.551725023118394,-2.292239781,2.62584248888366,-5.657211704,0.0446386602374724
