date,风速,预测功率,风向,温度,湿度,气压,实际风速,实际功率（计量口径一）,Target
2021/03/06 09:00:00,8.6,0.07436,40,4.0,51,1016,7.0,63813.0,0.063011
2021/03/06 09:15:00,8.5,0.073523,40,4.1,50,1016,7.2,65201.0,0.065572
2021/03/06 09:30:00,8.4,0.07272,39,4.3,49,1016,6.9,58351.0,0.059748
2021/03/06 09:45:00,8.2,0.071917,39,4.4,48,1017,7.3,66712.0,0.06263
2021/03/06 10:00:00,8.2,0.071114,39,4.6,47,1017,6.5,52802.0,0.052628
2021/03/06 10:15:00,8.1,0.0699,38,4.8,46,1017,6.0,39035.0,0.040268
2021/03/06 10:30:00,8.0,0.068276,38,4.9,45,1017,5.4,33043.0,0.035818
2021/03/06 10:45:00,7.9,0.066653,38,5.1,44,1017,5.6,31759.0,0.031205
2021/03/06 11:00:00,7.8,0.065029,39,5.2,43,1017,5.5,30055.0,0.029872
2021/03/06 11:15:00,7.7,0.063421,39,5.4,42,1017,5.6,32785.0,0.032992
2021/03/06 11:30:00,7.3,0.061829,39,5.5,41,1017,5.9,33674.0,0.031986
2021/03/06 11:45:00,7.1,0.060237,39,5.6,40,1016,5.7,32214.0,0.029005
2021/03/06 12:00:00,6.7,0.058645,40,5.7,39,1016,5.2,24135.0,0.02413
2021/03/06 12:15:00,6.5,0.056678,40,5.8,39,1016,5.0,22643.0,0.023158
2021/03/06 12:30:00,6.2,0.054336,41,5.9,38,1016,5.3,25448.0,0.025153
2021/03/06 12:45:00,5.9,0.051994,42,6.0,38,1016,5.1,24547.0,0.022113
2021/03/06 13:00:00,5.7,0.049652,44,6.1,37,1016,5.3,24029.0,0.024984
2021/03/06 13:15:00,5.6,0.047938,44,6.3,37,1016,5.1,21195.0,0.018653
2021/03/06 13:30:00,5.6,0.046853,43,6.5,36,1016,4.8,17890.0,0.016443
2021/03/06 13:45:00,5.7,0.045768,42,6.8,36,1016,5.1,22084.0,0.020229
2021/03/06 14:00:00,5.7,0.044683,41,7.0,35,1016,5.0,21578.0,0.020171
2021/03/06 14:15:00,5.7,0.04409,40,7.1,35,1016,5.8,31652.0,0.027862
2021/03/06 14:30:00,5.8,0.043989,39,7.2,34,1016,6.3,41155.0,0.042166
2021/03/06 14:45:00,5.8,0.043889,37,7.3,34,1016,5.9,32024.0,0.031662
2021/03/06 15:00:00,5.8,0.043788,36,7.4,33,1016,5.8,35460.0,0.0355
2021/03/06 15:15:00,5.8,0.043513,35,7.4,33,1016,5.4,27232.0,0.026197
2021/03/06 15:30:00,5.7,0.043062,34,7.5,32,1016,5.4,27946.0,0.030168
2021/03/06 15:45:00,5.6,0.042611,35,7.5,32,1016,5.2,26715.0,0.026571
2021/03/06 16:00:00,5.5,0.04216,35,7.6,31,1016,5.6,30316.0,0.026208
2021/03/06 16:15:00,5.5,0.041622,35,7.6,31,1016,5.4,28837.0,0.028095
2021/03/06 16:30:00,5.4,0.040999,36,7.5,31,1016,5.8,35747.0,0.034188
2021/03/06 16:45:00,5.4,0.040376,37,7.4,32,1016,5.7,34530.0,0.034119
2021/03/06 17:00:00,5.3,0.039753,38,7.3,32,1016,5.9,41293.0,0.044567
2021/03/06 17:15:00,5.3,0.039195,38,7.2,33,1016,6.7,49723.0,0.052638
2021/03/06 17:30:00,5.4,0.038704,38,6.9,34,1016,6.5,51419.0,0.049445
2021/03/06 17:45:00,5.5,0.038213,37,6.7,35,1016,6.8,56630.0,0.055539
2021/03/06 18:00:00,5.6,0.037722,36,6.4,36,1016,7.1,60148.0,0.061404
2021/03/06 18:15:00,5.7,0.038001,36,6.1,37,1016,7.0,58451.0,0.059696
2021/03/06 18:30:00,5.8,0.03905,35,5.8,38,1016,6.9,60505.0,0.060288
2021/03/06 18:45:00,6.0,0.040099,33,5.5,39,1016,7.0,58716.0,0.05789
2021/03/06 19:00:00,6.2,0.041148,32,5.2,40,1016,6.8,58942.0,0.058402
2021/03/06 19:15:00,6.3,0.041492,31,4.9,40,1016,7.3,62222.0,0.060889
2021/03/06 19:30:00,6.4,0.041131,30,4.6,41,1016,6.2,47342.0,0.046819
2021/03/06 19:45:00,6.4,0.040769,30,4.4,41,1017,6.7,53174.0,0.052672
2021/03/06 20:00:00,6.5,0.040408,29,4.1,42,1017,6.4,52959.0,0.051629
2021/03/06 20:15:00,6.5,0.040091,29,3.8,42,1017,6.7,53612.0,0.053924
2021/03/06 20:30:00,6.5,0.03982,27,3.5,43,1017,6.3,43717.0,0.044763
2021/03/06 20:45:00,6.5,0.039548,27,3.2,43,1017,6.0,38347.0,0.036387
2021/03/06 21:00:00,6.5,0.039277,25,2.9,44,1017,6.0,37654.0,0.037806
2021/03/06 21:15:00,6.5,0.038877,25,2.6,45,1017,5.2,24456.0,0.024079
2021/03/06 21:30:00,6.5,0.03835,23,2.3,46,1017,5.0,23190.0,0.023342
2021/03/06 21:45:00,6.6,0.037822,22,2.0,47,1017,4.9,22074.0,0.021898
2021/03/06 22:00:00,6.6,0.037295,21,1.7,48,1017,4.9,23044.0,0.022182
2021/03/06 22:15:00,6.6,0.036368,20,1.4,48,1017,5.1,25429.0,0.026343
2021/03/06 22:30:00,6.6,0.035041,20,1.2,49,1017,5.0,21571.0,0.022474
2021/03/06 22:45:00,6.6,0.033715,20,1.0,50,1017,4.9,21801.0,0.021348
2021/03/06 23:00:00,6.6,0.032388,20,0.8,51,1017,4.9,21625.0,0.021197
2021/03/06 23:15:00,6.6,0.031145,20,0.6,51,1017,4.6,17583.0,0.016877
2021/03/06 23:30:00,6.5,0.029985,21,0.4,52,1017,4.5,15025.0,0.015611
2021/03/06 23:45:00,6.4,0.028826,21,0.3,53,1017,4.6,16840.0,0.0158
2021/03/07 00:00:00,5.2,0.026931,26,0.0,55,1017,4.7,18427.0,0.019226
2021/03/07 00:15:00,5.1,0.025836,27,-0.2,56,1017,5.1,22514.0,0.021003
2021/03/07 00:30:00,5.2,0.025201,28,-0.4,57,1017,4.8,19238.0,0.019149
2021/03/07 00:45:00,5.1,0.024566,28,-0.7,58,1017,4.7,17611.0,0.016909
2021/03/07 01:00:00,5.1,0.023931,29,-0.9,59,1017,5.0,21352.0,0.020869
2021/03/07 01:15:00,5.1,0.02345,29,-1.1,60,1017,5.0,22223.0,0.02185
2021/03/07 01:30:00,5.2,0.023125,28,-1.2,61,1017,4.9,20541.0,0.020719
2021/03/07 01:45:00,5.1,0.022799,27,-1.3,62,1016,4.8,18301.0,0.0185
2021/03/07 02:00:00,5.2,0.022474,25,-1.4,63,1016,4.5,16873.0,0.015832
2021/03/07 02:15:00,5.2,0.022047,25,-1.5,63,1016,5.0,21160.0,0.021086
2021/03/07 02:30:00,5.2,0.021518,24,-1.6,64,1016,5.2,24722.0,0.023972
2021/03/07 02:45:00,5.2,0.020989,23,-1.7,65,1016,5.0,21254.0,0.021265
2021/03/07 03:00:00,5.3,0.02046,21,-1.8,66,1016,4.9,22682.0,0.022029
2021/03/07 03:15:00,5.3,0.019957,21,-1.9,66,1016,5.1,24304.0,0.024486
2021/03/07 03:30:00,5.2,0.019478,20,-2.0,67,1016,5.1,21215.0,0.020665
2021/03/07 03:45:00,5.3,0.018999,20,-2.1,67,1016,5.0,21660.0,0.021855
2021/03/07 04:00:00,5.3,0.01852,19,-2.2,68,1016,5.3,23987.0,0.023221
2021/03/07 04:15:00,5.3,0.018295,19,-2.3,68,1016,5.4,24004.0,0.023194
2021/03/07 04:30:00,5.3,0.018323,17,-2.3,68,1016,4.8,19914.0,0.019837
2021/03/07 04:45:00,5.4,0.018351,17,-2.4,69,1015,4.8,17304.0,0.017161
2021/03/07 05:00:00,5.5,0.018379,16,-2.4,69,1015,4.2,13319.0,0.013232
2021/03/07 05:15:00,5.5,0.018085,16,-2.4,69,1015,4.3,12829.0,0.012301
2021/03/07 05:30:00,5.4,0.017469,17,-2.4,70,1015,4.4,15578.0,0.014992
2021/03/07 05:45:00,5.3,0.016854,17,-2.5,70,1016,4.8,19785.0,0.020032
2021/03/07 06:00:00,5.3,0.016238,19,-2.5,71,1016,4.4,15189.0,0.014669
2021/03/07 06:15:00,5.2,0.015606,19,-2.5,71,1016,4.3,14932.0,0.014816
2021/03/07 06:30:00,5.1,0.014959,21,-2.5,71,1016,4.3,14316.0,0.014197
2021/03/07 06:45:00,5.0,0.014311,21,-2.5,72,1016,4.1,11926.0,0.011729
2021/03/07 07:00:00,5.0,0.013664,22,-2.5,72,1016,3.9,9284.0,0.009621
2021/03/07 07:15:00,4.7,0.012414,24,-2.3,71,1016,3.7,7197.0,0.007382
2021/03/07 07:30:00,4.4,0.010563,25,-1.9,69,1016,3.3,3836.0,0.003853
2021/03/07 07:45:00,4.0,0.008711,27,-1.5,68,1016,2.8,1331.0,0.00129
2021/03/07 08:00:00,3.8,0.00686,29,-1.1,66,1016,2.5,588.0,0.00038
2021/03/07 08:15:00,3.5,0.005584,31,-0.6,64,1016,2.5,121.0,-0.000106
2021/03/07 08:30:00,3.3,0.004883,33,-0.1,62,1016,2.6,-160.0,-0.000281
2021/03/07 08:45:00,3.1,0.004183,37,0.4,59,1016,2.7,-70.0,-0.000295
2021/03/07 09:00:00,3.0,0.003482,40,0.9,57,1016,2.3,-134.0,-0.000334
2021/03/07 09:15:00,2.8,0.002952,42,1.5,55,1016,2.2,-113.0,-0.000304
2021/03/07 09:30:00,2.7,0.002592,45,2.0,52,1016,2.3,-102.0,-0.000287
2021/03/07 09:45:00,2.6,0.002232,47,2.6,49,1016,2.1,-102.0,-0.000282
2021/03/07 10:00:00,2.5,0.001872,50,3.1,46,1016,2.0,-124.0,-0.000288
2021/03/07 10:15:00,2.4,0.00159,54,3.7,44,1016,1.7,-95.0,-0.000294
2021/03/07 10:30:00,2.2,0.001385,54,4.2,42,1016,1.3,-96.0,-0.000268
2021/03/07 10:45:00,2.0,0.00118,57,4.7,41,1016,1.5,-114.0,-0.000289
2021/03/07 11:00:00,1.9,0.000975,58,5.2,39,1016,1.7,-87.0,-0.000263
2021/03/07 11:15:00,1.7,0.000825,59,5.6,38,1016,1.6,-101.0,-0.000271
2021/03/07 11:30:00,1.7,0.000732,57,6.0,37,1016,1.5,-101.0,-0.000273
2021/03/07 11:45:00,1.6,0.000639,55,6.5,36,1015,1.7,-130.0,-0.000308
2021/03/07 12:00:00,1.5,0.000546,53,6.9,35,1015,1.5,-99.0,-0.000273
2021/03/07 12:15:00,1.5,0.000495,53,7.3,35,1015,1.4,-116.0,-0.000253
2021/03/07 12:30:00,1.6,0.000486,50,7.6,34,1015,1.4,-114.0,-0.000318
2021/03/07 12:45:00,1.5,0.000477,48,7.9,34,1015,1.9,-89.0,-0.000266
2021/03/07 13:00:00,1.6,0.000468,45,8.2,33,1015,1.8,-103.0,-0.000283
2021/03/07 13:15:00,1.6,0.000455,45,8.5,33,1015,2.2,-103.0,-0.000268
2021/03/07 13:30:00,1.6,0.000438,45,8.7,33,1015,1.8,-136.0,-0.000316
2021/03/07 13:45:00,1.6,0.000421,43,8.9,32,1014,1.7,-102.0,-0.000282
2021/03/07 14:00:00,1.6,0.000404,43,9.1,32,1014,1.9,-94.0,-0.000261
2021/03/07 14:15:00,1.6,0.000397,43,9.3,32,1014,1.9,-133.0,-0.000308
2021/03/07 14:30:00,1.7,0.000402,45,9.4,32,1014,1.9,-135.0,-0.000275
2021/03/07 14:45:00,1.8,0.000406,43,9.5,31,1013,1.8,-128.0,-0.000282
2021/03/07 15:00:00,1.8,0.000411,45,9.6,31,1013,2.0,-127.0,-0.000293
2021/03/07 15:15:00,1.8,0.000445,49,9.6,31,1013,2.0,-124.0,-0.000294
2021/03/07 15:30:00,1.8,0.000509,56,9.6,31,1013,1.9,-97.0,-0.000273
2021/03/07 15:45:00,1.7,0.000574,66,9.5,32,1013,1.6,-96.0,-0.000266
2021/03/07 16:00:00,1.8,0.000638,74,9.5,32,1013,1.8,-119.0,-0.000297
2021/03/07 16:15:00,1.9,0.00079,81,9.4,33,1013,1.8,-90.0,-0.00031
2021/03/07 16:30:00,2.2,0.00103,87,9.1,34,1013,1.7,-110.0,-0.000292
2021/03/07 16:45:00,2.5,0.001271,92,8.9,35,1013,1.4,-108.0,-0.000274
2021/03/07 17:00:00,2.8,0.001511,96,8.6,36,1013,1.5,-127.0,-0.000278
2021/03/07 17:15:00,3.2,0.002504,99,8.2,38,1013,1.8,-95.0,-0.000279
2021/03/07 17:30:00,3.8,0.00425,101,7.5,41,1013,2.4,-133.0,-0.000278
2021/03/07 17:45:00,4.3,0.005995,103,6.8,44,1013,2.8,-160.0,-0.000377
2021/03/07 18:00:00,4.9,0.007741,104,6.1,47,1013,2.9,356.0,0.000186
2021/03/07 18:15:00,5.2,0.009234,106,5.6,49,1013,3.0,1133.0,0.000988
2021/03/07 18:30:00,5.3,0.010473,106,5.1,50,1013,3.0,1021.0,0.0009
2021/03/07 18:45:00,5.4,0.011713,107,4.7,52,1014,2.9,617.0,0.00044
2021/03/07 19:00:00,5.6,0.012952,108,4.2,53,1014,2.6,306.0,0.000311
2021/03/07 19:15:00,5.5,0.013787,109,3.8,55,1014,3.4,2994.0,0.002175
2021/03/07 19:30:00,5.4,0.014217,110,3.5,56,1014,4.3,10887.0,0.010101
2021/03/07 19:45:00,5.3,0.014646,113,3.2,58,1014,4.3,12226.0,0.012577
2021/03/07 20:00:00,5.3,0.015076,115,2.9,59,1014,4.4,13977.0,0.01355
2021/03/07 20:15:00,5.2,0.015252,116,2.6,61,1014,4.3,12956.0,0.012799
2021/03/07 20:30:00,5.1,0.015173,117,2.3,62,1014,4.1,11214.0,0.011351
2021/03/07 20:45:00,5.1,0.015094,117,2.1,64,1014,4.0,10734.0,0.010154
2021/03/07 21:00:00,5.0,0.015015,118,1.8,65,1014,4.1,10983.0,0.010616
2021/03/07 21:15:00,4.9,0.014835,118,1.6,67,1014,3.9,9808.0,0.009536
2021/03/07 21:30:00,4.7,0.014554,118,1.4,69,1014,3.7,9027.0,0.00871
2021/03/07 21:45:00,4.7,0.014272,117,1.2,72,1014,4.0,10852.0,0.010612
2021/03/07 22:00:00,4.6,0.013991,116,1.0,74,1014,3.8,9817.0,0.00983
2021/03/07 22:15:00,4.6,0.013647,116,0.8,76,1014,4.0,9963.0,0.009569
2021/03/07 22:30:00,4.5,0.013241,115,0.7,78,1014,4.1,10584.0,0.010018
2021/03/07 22:45:00,4.4,0.012836,114,0.5,79,1014,4.2,11987.0,0.011512
2021/03/07 23:00:00,4.3,0.01243,113,0.4,81,1014,4.2,13063.0,0.012826
2021/03/07 23:15:00,4.3,0.012047,113,0.3,83,1014,4.3,13488.0,0.013241
2021/03/07 23:30:00,4.3,0.011688,112,0.2,84,1014,4.4,12441.0,0.012783
2021/03/07 23:45:00,4.2,0.011328,111,0.1,85,1014,4.1,10256.0,0.010111
2021/03/08 00:00:00,4.0,0.012132,129,0.2,85,1015,4.3,12166.0,0.011944
2021/03/08 00:15:00,4.0,0.011721,129,0.2,85,1015,4.2,12212.0,0.012208
2021/03/08 00:30:00,3.9,0.011302,130,0.1,86,1015,4.1,10728.0,0.010558
2021/03/08 00:45:00,4.0,0.010882,131,0.0,87,1014,4.1,10957.0,0.010326
2021/03/08 01:00:00,3.9,0.010463,132,-0.1,88,1014,4.1,10678.0,0.010791
2021/03/08 01:15:00,3.9,0.009932,132,-0.2,88,1014,3.8,8635.0,0.008492
2021/03/08 01:30:00,3.8,0.00929,132,-0.3,89,1014,3.4,5828.0,0.005528
2021/03/08 01:45:00,3.7,0.008647,133,-0.4,89,1014,3.4,5792.0,0.005603
2021/03/08 02:00:00,3.5,0.008005,133,-0.5,90,1014,3.4,5073.0,0.005049
2021/03/08 02:15:00,3.5,0.0073,131,-0.5,90,1014,3.3,4987.0,0.004722
2021/03/08 02:30:00,3.3,0.006532,130,-0.6,91,1014,2.8,2362.0,0.002391
2021/03/08 02:45:00,3.1,0.005763,130,-0.6,92,1014,2.5,414.0,0.000354
2021/03/08 03:00:00,2.9,0.004995,128,-0.7,93,1014,2.4,-37.0,-0.000182
2021/03/08 03:15:00,2.8,0.004462,125,-0.7,93,1014,2.3,-113.0,-0.000314
2021/03/08 03:30:00,2.8,0.004163,122,-0.8,94,1014,2.4,-93.0,-0.000279
2021/03/08 03:45:00,2.7,0.003865,118,-0.9,94,1013,2.3,-95.0,-0.00031
2021/03/08 04:00:00,2.8,0.003566,116,-1.0,95,1013,2.1,-108.0,-0.000314
2021/03/08 04:15:00,2.7,0.003415,114,-1.1,95,1013,2.2,-106.0,-0.000288
2021/03/08 04:30:00,2.8,0.00341,113,-1.1,95,1013,2.3,-116.0,-0.000317
2021/03/08 04:45:00,2.8,0.003406,111,-1.2,96,1013,2.2,-100.0,-0.000276
2021/03/08 05:00:00,2.9,0.003401,110,-1.2,96,1013,2.5,-127.0,-0.000282
2021/03/08 05:15:00,3.0,0.003657,110,-1.2,96,1013,2.4,-90.0,-0.000334
2021/03/08 05:30:00,3.1,0.004173,107,-1.1,96,1013,2.4,-120.0,-0.000281
2021/03/08 05:45:00,3.4,0.004689,104,-1.0,96,1013,2.5,-99.0,-0.000285
2021/03/08 06:00:00,3.6,0.005205,101,-0.9,96,1013,2.3,-135.0,-0.000326
2021/03/08 06:15:00,3.7,0.005795,99,-0.8,96,1013,2.5,-120.0,-0.00032
2021/03/08 06:30:00,3.8,0.006458,97,-0.7,96,1013,2.6,-108.0,-0.000319
2021/03/08 06:45:00,3.9,0.007121,96,-0.6,95,1013,2.8,-114.0,-9.4e-05
2021/03/08 07:00:00,4.0,0.007784,94,-0.5,95,1013,3.2,1864.0,0.00141
2021/03/08 07:15:00,4.1,0.0078,94,-0.1,94,1013,3.0,2895.0,0.002488
2021/03/08 07:30:00,4.0,0.007169,96,0.4,91,1013,2.8,1915.0,0.001724
2021/03/08 07:45:00,3.9,0.006537,97,1.0,89,1014,3.1,4127.0,0.003631
2021/03/08 08:00:00,3.8,0.005906,99,1.5,86,1014,3.4,5505.0,0.005431
2021/03/08 08:15:00,3.6,0.005279,99,2.2,84,1014,2.9,2389.0,0.002372
2021/03/08 08:30:00,3.4,0.004657,100,2.9,81,1014,2.9,2264.0,0.001948
2021/03/08 08:45:00,3.1,0.004034,99,3.6,78,1014,3.1,2495.0,0.002767
2021/03/08 09:00:00,2.8,0.003412,100,4.3,75,1014,3.1,2333.0,0.002605
2021/03/08 09:15:00,2.8,0.003097,103,4.9,71,1014,2.8,1369.0,0.001384
2021/03/08 09:30:00,2.9,0.003089,104,5.5,68,1014,2.6,58.0,0.000351
2021/03/08 09:45:00,2.9,0.003082,106,6.1,65,1014,2.3,-109.0,-0.000309
2021/03/08 10:00:00,3.0,0.003074,107,6.7,62,1014,2.5,-127.0,-0.00027
2021/03/08 10:15:00,3.0,0.00305,107,7.2,59,1014,2.8,-136.0,-0.000304
2021/03/08 10:30:00,3.0,0.00301,110,7.7,56,1014,3.1,342.0,0.000191
2021/03/08 10:45:00,2.9,0.00297,112,8.2,53,1014,2.9,381.0,0.000317
2021/03/08 11:00:00,2.9,0.00293,115,8.7,50,1014,3.1,1162.0,0.000822
2021/03/08 11:15:00,2.8,0.00287,116,9.1,49,1014,3.4,3683.0,0.003202
2021/03/08 11:30:00,2.8,0.00279,116,9.4,48,1014,3.6,4584.0,0.004259
2021/03/08 11:45:00,2.7,0.002711,114,9.8,47,1013,4.1,9285.0,0.008147
2021/03/08 12:00:00,2.7,0.002631,114,10.1,46,1013,4.1,10376.0,0.01026
2021/03/08 12:15:00,2.7,0.002601,114,10.4,46,1013,4.3,10692.0,0.010425
2021/03/08 12:30:00,2.8,0.00262,113,10.6,46,1013,4.1,9154.0,0.009484
2021/03/08 12:45:00,2.9,0.002639,112,10.8,46,1012,4.2,10454.0,0.011046
2021/03/08 13:00:00,3.0,0.002658,111,11.0,46,1012,4.4,11645.0,0.011667
2021/03/08 13:15:00,3.0,0.00266,111,11.2,46,1012,4.0,8647.0,0.009818
2021/03/08 13:30:00,3.0,0.002645,113,11.3,46,1012,4.0,7347.0,0.007587
2021/03/08 13:45:00,3.0,0.00263,116,11.4,47,1011,4.0,7160.0,0.006929
2021/03/08 14:00:00,3.0,0.002615,117,11.5,47,1011,3.5,4926.0,0.005723
2021/03/08 14:15:00,3.0,0.002634,117,11.5,48,1011,3.5,4031.0,0.004854
2021/03/08 14:30:00,3.0,0.002689,117,11.5,49,1011,3.6,3558.0,0.003135
2021/03/08 14:45:00,3.0,0.002743,120,11.5,50,1011,3.7,5093.0,0.00538
2021/03/08 15:00:00,3.0,0.002798,120,11.5,51,1011,3.6,5218.0,0.005349
2021/03/08 15:15:00,3.1,0.002902,122,11.5,51,1011,3.8,7088.0,0.006964
2021/03/08 15:30:00,3.1,0.003056,123,11.5,52,1011,3.8,6952.0,0.006786
2021/03/08 15:45:00,3.1,0.00321,126,11.4,53,1011,4.2,9243.0,0.009126
2021/03/08 16:00:00,3.1,0.003364,127,11.4,54,1011,3.7,6449.0,0.006505
2021/03/08 16:15:00,3.2,0.003764,125,11.3,55,1011,4.1,9952.0,0.008659
2021/03/08 16:30:00,3.0,0.004409,117,11.0,56,1011,4.2,10022.0,0.009738
2021/03/08 16:45:00,3.0,0.005054,110,10.8,58,1011,4.1,10322.0,0.009605
2021/03/08 17:00:00,3.0,0.005699,102,10.5,59,1011,3.6,6292.0,0.006777
2021/03/08 17:15:00,3.1,0.006838,94,10.1,61,1011,3.4,4371.0,0.004326
2021/03/08 17:30:00,3.5,0.008471,85,9.5,64,1011,3.2,3023.0,0.003032
2021/03/08 17:45:00,4.0,0.010104,78,9.0,66,1011,3.0,2364.0,0.002141
2021/03/08 18:00:00,4.5,0.011737,73,8.4,69,1011,3.6,6152.0,0.005013
2021/03/08 18:15:00,4.9,0.013131,72,7.9,71,1011,4.1,10695.0,0.010546
2021/03/08 18:30:00,5.2,0.014288,74,7.4,73,1011,4.0,9978.0,0.010299
2021/03/08 18:45:00,5.5,0.015445,75,7.0,76,1011,3.2,4715.0,0.005305
2021/03/08 19:00:00,5.7,0.016602,77,6.5,78,1011,3.6,6154.0,0.006015
2021/03/08 19:15:00,6.0,0.017587,78,6.2,80,1011,3.8,7958.0,0.007802
2021/03/08 19:30:00,6.1,0.0184,79,6.0,81,1011,4.4,13899.0,0.013262
2021/03/08 19:45:00,6.2,0.019213,80,5.8,83,1011,4.5,14515.0,0.014479
2021/03/08 20:00:00,6.3,0.020026,81,5.6,84,1011,4.2,12207.0,0.011963
2021/03/08 20:15:00,6.3,0.020513,83,5.5,85,1011,4.5,13957.0,0.013429
2021/03/08 20:30:00,6.1,0.020674,84,5.4,86,1011,4.7,16984.0,0.016094
2021/03/08 20:45:00,6.0,0.020835,86,5.4,86,1011,4.8,17378.0,0.017708
2021/03/08 21:00:00,5.9,0.020996,88,5.3,87,1011,4.6,15398.0,0.015209
2021/03/08 21:15:00,5.8,0.021087,90,5.3,87,1011,4.2,11740.0,0.011859
2021/03/08 21:30:00,5.8,0.021106,92,5.2,88,1011,4.2,11387.0,0.011452
2021/03/08 21:45:00,5.7,0.021126,95,5.1,89,1011,4.0,10467.0,0.01005
2021/03/08 22:00:00,5.8,0.021145,98,5.0,90,1011,3.8,8605.0,0.008834
2021/03/08 22:15:00,5.7,0.020959,100,5.0,90,1011,3.9,8938.0,0.008432
2021/03/08 22:30:00,5.6,0.020566,101,5.1,90,1011,4.1,11017.0,0.01043
2021/03/08 22:45:00,5.5,0.020173,104,5.1,91,1011,4.3,13348.0,0.012773
2021/03/08 23:00:00,5.4,0.01978,105,5.2,91,1011,4.3,12986.0,0.012488
2021/03/08 23:15:00,5.2,0.019282,108,5.2,91,1011,4.2,12903.0,0.012909
2021/03/08 23:30:00,5.0,0.018677,110,5.2,91,1011,4.3,12392.0,0.012262
2021/03/08 23:45:00,4.8,0.018072,112,5.2,91,1011,3.9,9476.0,0.009664
2021/03/09 00:00:00,4.5,0.014371,117,5.6,88,1011,3.8,8610.0,0.008489
2021/03/09 00:15:00,4.3,0.013446,118,5.6,88,1011,3.6,7596.0,0.007675
2021/03/09 00:30:00,4.2,0.012667,120,5.5,89,1011,3.4,5401.0,0.005246
2021/03/09 00:45:00,4.0,0.011889,122,5.4,90,1011,3.7,7006.0,0.006542
2021/03/09 01:00:00,3.9,0.01111,125,5.3,91,1011,3.8,7189.0,0.007593
2021/03/09 01:15:00,3.8,0.010383,125,5.3,91,1011,3.7,7114.0,0.007013
2021/03/09 01:30:00,3.7,0.009707,126,5.3,91,1011,4.0,9120.0,0.00895
2021/03/09 01:45:00,3.7,0.009031,128,5.2,92,1011,4.1,10422.0,0.01044
2021/03/09 02:00:00,3.6,0.008355,129,5.2,92,1011,3.8,8345.0,0.00828
2021/03/09 02:15:00,3.6,0.007746,132,5.2,92,1011,4.0,8624.0,0.008061
2021/03/09 02:30:00,3.6,0.007204,134,5.2,92,1011,3.7,6876.0,0.00704
2021/03/09 02:45:00,3.5,0.006662,137,5.1,93,1011,3.3,4199.0,0.004419
2021/03/09 03:00:00,3.5,0.00612,140,5.1,93,1011,3.0,2529.0,0.002631
2021/03/09 03:15:00,3.4,0.005703,142,5.1,93,1011,2.7,1393.0,0.001362
2021/03/09 03:30:00,3.2,0.005412,144,5.0,93,1011,2.5,104.0,-9.6e-05
2021/03/09 03:45:00,3.1,0.005121,147,5.0,94,1011,2.7,-109.0,-0.000296
2021/03/09 04:00:00,2.9,0.00483,149,4.9,94,1011,3.0,312.0,0.00012
2021/03/09 04:15:00,2.8,0.004555,150,4.9,94,1011,3.0,1487.0,0.001368
2021/03/09 04:30:00,2.6,0.004296,149,4.8,95,1011,2.8,1136.0,0.001005
2021/03/09 04:45:00,2.4,0.004037,150,4.8,95,1011,2.7,620.0,0.00052
2021/03/09 05:00:00,2.2,0.003778,150,4.7,96,1011,2.6,-96.0,-0.00031
2021/03/09 05:15:00,2.1,0.003674,149,4.7,96,1011,2.4,-115.0,-0.000325
2021/03/09 05:30:00,2.1,0.003724,145,4.7,96,1011,2.1,-109.0,-0.000296
2021/03/09 05:45:00,2.1,0.003775,139,4.7,96,1011,1.7,-96.0,-0.000286
2021/03/09 06:00:00,2.1,0.003825,135,4.7,96,1011,1.5,-99.0,-0.000299
2021/03/09 06:15:00,2.1,0.003892,131,4.7,96,1011,1.0,-96.0,-0.000279
2021/03/09 06:30:00,2.2,0.003977,129,4.8,96,1011,1.3,-116.0,-0.000314
2021/03/09 06:45:00,2.3,0.004062,128,4.8,95,1012,2.1,-145.0,-0.00029
2021/03/09 07:00:00,2.4,0.004147,126,4.9,95,1012,2.1,-98.0,-0.000284
2021/03/09 07:15:00,2.4,0.004001,126,5.0,95,1012,2.3,-93.0,-0.000276
2021/03/09 07:30:00,2.4,0.003624,126,5.2,94,1012,2.8,-91.0,-0.000292
2021/03/09 07:45:00,2.5,0.003248,127,5.4,93,1012,2.8,-107.0,-0.000292
2021/03/09 08:00:00,2.5,0.002871,127,5.6,92,1012,2.8,-131.0,-0.000295
2021/03/09 08:15:00,2.4,0.002519,125,5.8,91,1012,2.6,-111.0,-0.000375
2021/03/09 08:30:00,2.3,0.002191,124,6.0,90,1012,2.3,-138.0,-0.000308
2021/03/09 08:45:00,2.2,0.001863,124,6.3,89,1012,2.2,-125.0,-0.000308
2021/03/09 09:00:00,2.0,0.001535,123,6.5,88,1012,1.8,-101.0,-0.000271
2021/03/09 09:15:00,1.8,0.001283,124,6.8,87,1012,1.5,-134.0,-0.000279
2021/03/09 09:30:00,1.7,0.001107,123,7.3,85,1012,1.6,-123.0,-0.000316
2021/03/09 09:45:00,1.6,0.000931,125,7.7,84,1013,1.4,-98.0,-0.000275
2021/03/09 10:00:00,1.4,0.000755,124,8.2,82,1013,1.1,-108.0,-0.00029
2021/03/09 10:15:00,1.4,0.000643,126,8.6,80,1013,0.9,-85.0,-0.000271
